time,temperature_2m,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,pressure_msl,rain,precipitation,relative_humidity_2m,dew_point_2m,apparent_temperature,date
2016-09-04 07:00:00+00:00,25.302000045776367,17.727943420410156,282.90740966796875,37.07999801635742,25.70199966430664,23.20199966430664,0.45899999141693115,0.4390000104904175,1012.0999755859375,0.20000000298023224,0.20000000298023224,62.597930908203125,17.652000427246094,25.793354034423828,2016-09-04
2016-09-05 07:00:00+00:00,25.20199966430664,19.930477142333984,290.0716247558594,41.39999771118164,25.902000427246094,23.302000045776367,0.4519999921321869,0.4390000104904175,1012.7000122070312,0.0,0.0,60.24642562866211,16.95199966430664,25.0240478515625,2016-09-05
2016-09-06 07:00:00+00:00,25.052000045776367,19.242326736450195,287.4180603027344,39.23999786376953,25.75200080871582,23.20199966430664,0.44600000977516174,0.43799999356269836,1013.0,0.20000000298023224,0.20000000298023224,60.21171188354492,16.802000045776367,25.658472061157227,2016-09-06
2016-09-07 07:00:00+00:00,25.402000427246094,16.854766845703125,289.9831848144531,34.91999816894531,25.95199966430664,23.152000427246094,0.4399999976158142,0.43700000643730164,1011.7999877929688,0.0,0.0,56.401954650878906,16.101999282836914,25.10504150390625,2016-09-07
2016-09-08 07:00:00+00:00,25.552000045776367,14.825706481933594,299.05450439453125,32.03999710083008,26.552000045776367,23.101999282836914,0.43299999833106995,0.4350000023841858,1011.5,0.0,0.0,53.453956604003906,15.402000427246094,25.713390350341797,2016-09-08
2016-09-09 07:00:00+00:00,26.25200080871582,13.237037658691406,315.0000915527344,31.319997787475586,27.601999282836914,23.45199966430664,0.42500001192092896,0.4339999854564667,1011.4000244140625,0.0,0.0,58.24424743652344,17.402000427246094,28.090476989746094,2016-09-09
2016-09-10 07:00:00+00:00,26.50200080871582,15.188416481018066,301.42950439453125,32.76000213623047,27.652000427246094,23.70199966430664,0.4189999997615814,0.4320000112056732,1010.9000244140625,0.0,0.0,61.30948257446289,18.45199966430664,28.480926513671875,2016-09-10
2016-09-11 07:00:00+00:00,26.402000427246094,19.171478271484375,304.28692626953125,39.959999084472656,27.00200080871582,23.802000045776367,0.41200000047683716,0.4309999942779541,1009.9000244140625,0.0,0.0,54.70390701293945,16.552000045776367,26.553905487060547,2016-09-11
2016-09-12 07:00:00+00:00,25.802000045776367,18.79254913330078,306.4309387207031,38.15999984741211,27.00200080871582,23.70199966430664,0.4059999883174896,0.42899999022483826,1009.0,0.0,0.0,59.06453323364258,17.20199966430664,26.454404830932617,2016-09-12
2016-09-13 07:00:00+00:00,25.552000045776367,17.388408660888672,297.095458984375,37.07999801635742,25.601999282836914,23.302000045776367,0.40299999713897705,0.42800000309944153,1009.4000244140625,0.0,0.0,61.674720764160156,17.652000427246094,26.176509857177734,2016-09-13
2016-09-14 07:00:00+00:00,25.552000045776367,20.456745147705078,298.36895751953125,40.31999969482422,25.601999282836914,23.50200080871582,0.4000000059604645,0.4269999861717224,1008.7999877929688,0.0,0.0,62.06454086303711,17.75200080871582,25.36737632751465,2016-09-14
2016-09-15 07:00:00+00:00,25.45199966430664,19.3865909576416,285.06854248046875,40.31999969482422,26.601999282836914,23.652000427246094,0.3959999978542328,0.4259999990463257,1008.5,0.20000000298023224,0.20000000298023224,69.22640228271484,19.402000427246094,26.569307327270508,2016-09-15
2016-09-16 07:00:00+00:00,26.302000045776367,22.319997787475586,270.0,45.36000061035156,26.70199966430664,23.70199966430664,0.3930000066757202,0.42399999499320984,1008.5999755859375,0.20000000298023224,0.20000000298023224,62.62262725830078,18.601999282836914,27.153364181518555,2016-09-16
2016-09-17 07:00:00+00:00,26.25200080871582,22.3924617767334,265.3894348144531,45.0,26.652000427246094,23.802000045776367,0.38999998569488525,0.4230000078678131,1009.2999877929688,0.0,0.0,60.109066009521484,17.902000427246094,26.361967086791992,2016-09-17
2016-09-18 07:00:00+00:00,25.552000045776367,18.723459243774414,271.1016845703125,40.31999969482422,26.402000427246094,23.601999282836914,0.38499999046325684,0.42100000381469727,1011.2000122070312,0.20000000298023224,0.20000000298023224,61.094032287597656,17.50200080871582,25.721424102783203,2016-09-18
2016-09-19 07:00:00+00:00,26.101999282836914,19.930477142333984,290.0716247558594,40.68000030517578,26.552000045776367,23.75200080871582,0.38199999928474426,0.41999998688697815,1011.0999755859375,0.0,0.0,58.20857238769531,17.25200080871582,25.774654388427734,2016-09-19
2016-09-20 07:00:00+00:00,25.25200080871582,20.140705108642578,294.2744140625,41.03999710083008,26.152000427246094,23.802000045776367,0.3779999911785126,0.4180000126361847,1010.2000122070312,0.0,0.0,61.607032775878906,17.351999282836914,24.93813133239746,2016-09-20
2016-09-21 07:00:00+00:00,23.70199966430664,21.794126510620117,300.8013610839844,44.63999557495117,24.25200080871582,23.302000045776367,0.37599998712539673,0.4169999957084656,1010.5999755859375,0.0,0.0,68.67134857177734,17.601999282836914,23.257766723632812,2016-09-21
2016-09-22 07:00:00+00:00,24.552000045776367,24.606731414794922,290.5561218261719,48.959999084472656,24.902000427246094,22.902000427246094,0.38499999046325684,0.4169999957084656,1010.5,0.0,0.0,66.08373260498047,17.802000045776367,23.785375595092773,2016-09-22
2016-09-23 07:00:00+00:00,25.402000427246094,25.567604064941406,279.7275085449219,51.47999954223633,25.652000427246094,23.101999282836914,0.3880000114440918,0.41499999165534973,1008.0,0.10000000149011612,0.10000000149011612,62.22679901123047,17.652000427246094,24.898344039916992,2016-09-23
2016-09-24 07:00:00+00:00,25.402000427246094,25.63088607788086,280.5207214355469,50.03999710083008,25.802000045776367,23.302000045776367,0.3869999945163727,0.414000004529953,1006.7999877929688,0.10000000149011612,0.10000000149011612,63.214168548583984,17.902000427246094,24.80362892150879,2016-09-24
2016-09-25 07:00:00+00:00,25.802000045776367,24.387176513671875,278.4888610839844,48.959999084472656,25.75200080871582,23.25200080871582,0.38600000739097595,0.414000004529953,1007.7999877929688,0.20000000298023224,0.20000000298023224,63.69976806640625,18.402000427246094,26.150022506713867,2016-09-25
2016-09-26 07:00:00+00:00,25.302000045776367,16.51690101623535,286.4600830078125,33.119998931884766,25.75200080871582,23.601999282836914,0.3840000033378601,0.4129999876022339,1009.2000122070312,0.0,0.0,66.65446472167969,18.652000427246094,26.10183334350586,2016-09-26
2016-09-27 07:00:00+00:00,26.351999282836914,13.089353561401367,301.50421142578125,32.03999710083008,27.302000045776367,23.802000045776367,0.38100001215934753,0.41200000047683716,1010.2999877929688,0.0,0.0,70.69486999511719,20.601999282836914,29.91938018798828,2016-09-27
2016-09-28 07:00:00+00:00,25.652000427246094,9.504273414611816,294.62353515625,24.84000015258789,26.351999282836914,23.851999282836914,0.39100000262260437,0.41100001335144043,1009.5,0.20000000298023224,0.20000000298023224,73.45818328857422,20.552000045776367,28.408130645751953,2016-09-28
2016-09-29 07:00:00+00:00,26.851999282836914,13.527571678161621,295.2010803222656,32.76000213623047,27.851999282836914,23.851999282836914,0.41999998688697815,0.4099999964237213,1008.4000244140625,0.0,0.0,70.78668212890625,21.101999282836914,30.57563018798828,2016-09-29
2016-09-30 07:00:00+00:00,26.101999282836914,15.844088554382324,291.3179931640625,34.91999816894531,27.45199966430664,24.052000045776367,0.4189999997615814,0.4090000092983246,1008.5,0.0,0.0,60.64432907104492,17.902000427246094,27.761550903320312,2016-09-30
2016-10-01 07:00:00+00:00,25.802000045776367,14.044614791870117,271.4687805175781,30.96000099182129,26.50200080871582,23.70199966430664,0.41499999165534973,0.40799999237060547,1009.2000122070312,0.0,0.0,56.86008834838867,16.601999282836914,26.859146118164062,2016-10-01
2016-10-02 07:00:00+00:00,26.601999282836914,9.65981388092041,243.4350128173828,25.559999465942383,28.20199966430664,23.50200080871582,0.4099999964237213,0.40700000524520874,1011.4000244140625,0.0,0.0,55.80510330200195,17.052000045776367,29.958724975585938,2016-10-02
2016-10-03 07:00:00+00:00,27.302000045776367,4.896529197692871,252.89718627929688,18.35999870300293,29.052000045776367,23.851999282836914,0.40299999713897705,0.4059999883174896,1010.2999877929688,0.0,0.0,55.27556610107422,17.552000045776367,31.31005096435547,2016-10-03
2016-10-04 07:00:00+00:00,26.75200080871582,11.367109298706055,259.0459899902344,27.0,28.652000427246094,24.351999282836914,0.3959999978542328,0.40400001406669617,1010.9000244140625,0.10000000149011612,0.10000000149011612,55.48972702026367,17.101999282836914,29.340194702148438,2016-10-04
2016-10-05 07:00:00+00:00,27.101999282836914,13.049689292907715,294.4439392089844,30.96000099182129,28.851999282836914,24.20199966430664,0.38999998569488525,0.40299999713897705,1010.5,0.0,0.0,53.167301177978516,16.75200080871582,29.622581481933594,2016-10-05
2016-10-06 07:00:00+00:00,27.45199966430664,12.496719360351562,281.63360595703125,29.8799991607666,29.00200080871582,24.25200080871582,0.382999986410141,0.4009999930858612,1010.7000122070312,0.0,0.0,50.296932220458984,16.20199966430664,29.949806213378906,2016-10-06
2016-10-07 07:00:00+00:00,27.25200080871582,11.18320083618164,266.3086853027344,27.719999313354492,28.95199966430664,24.052000045776367,0.37599998712539673,0.39899998903274536,1010.0999755859375,0.0,0.0,50.08452224731445,15.95199966430664,29.979766845703125,2016-10-07
2016-10-08 07:00:00+00:00,27.652000427246094,13.202726364135742,258.9964904785156,30.96000099182129,29.25200080871582,24.25200080871582,0.3700000047683716,0.39800000190734863,1010.5999755859375,0.0,0.0,51.48163604736328,16.75200080871582,29.99083709716797,2016-10-08
2016-10-09 07:00:00+00:00,27.00200080871582,18.94708251953125,284.3003234863281,39.599998474121094,28.652000427246094,24.50200080871582,0.36399999260902405,0.3959999978542328,1011.2000122070312,0.10000000149011612,0.10000000149011612,54.85335922241211,17.152000427246094,27.406471252441406,2016-10-09
2016-10-10 07:00:00+00:00,25.95199966430664,17.193532943725586,289.5732116699219,35.63999938964844,26.652000427246094,24.20199966430664,0.36000001430511475,0.39500001072883606,1011.0999755859375,0.0,0.0,61.18495178222656,17.902000427246094,26.30971908569336,2016-10-10
2016-10-11 07:00:00+00:00,27.25200080871582,11.620808601379395,286.18927001953125,29.15999984741211,29.20199966430664,24.402000427246094,0.35600000619888306,0.3930000066757202,1010.5,0.0,0.0,61.287296295166016,19.152000427246094,30.465373992919922,2016-10-11
2016-10-12 07:00:00+00:00,26.70199966430664,4.379589080810547,279.4622497558594,22.68000030517578,28.052000045776367,24.302000045776367,0.3529999852180481,0.3919999897480011,1010.0,0.0,0.0,69.03815460205078,20.552000045776367,31.51919937133789,2016-10-12
2016-10-13 07:00:00+00:00,26.302000045776367,7.628262996673584,109.29014587402344,27.719999313354492,27.902000427246094,24.402000427246094,0.4020000100135803,0.3919999897480011,1011.0,0.0,0.0,58.072509765625,17.402000427246094,28.06308364868164,2016-10-13
2016-10-14 07:00:00+00:00,27.552000045776367,9.387651443481445,57.52882766723633,25.559999465942383,28.601999282836914,24.402000427246094,0.4009999930858612,0.39100000262260437,1011.2999877929688,0.0,0.0,46.305030822753906,15.001999855041504,29.065773010253906,2016-10-14
2016-10-15 07:00:00+00:00,27.302000045776367,7.145795822143555,40.91429901123047,22.68000030517578,28.802000045776367,24.20199966430664,0.39500001072883606,0.3889999985694885,1011.5999755859375,0.0,0.0,43.76445007324219,13.902000427246094,29.901668548583984,2016-10-15
2016-10-16 07:00:00+00:00,27.302000045776367,6.989935874938965,34.50859069824219,21.959999084472656,28.851999282836914,23.802000045776367,0.3880000114440918,0.3880000114440918,1012.2999877929688,0.0,0.0,44.19222640991211,14.052000045776367,29.978893280029297,2016-10-16
2016-10-17 07:00:00+00:00,27.45199966430664,4.679999828338623,360.0,18.35999870300293,29.351999282836914,23.802000045776367,0.3799999952316284,0.38600000739097595,1010.9000244140625,0.0,0.0,43.80562973022461,14.052000045776367,30.684921264648438,2016-10-17
2016-10-18 07:00:00+00:00,28.152000427246094,7.928177833557129,2.6025116443634033,23.759998321533203,29.45199966430664,24.20199966430664,0.3720000088214874,0.38499999046325684,1009.9000244140625,0.0,0.0,40.97334671020508,13.652000427246094,30.60489273071289,2016-10-18
2016-10-19 07:00:00+00:00,28.302000045776367,6.119999885559082,331.9276123046875,20.51999855041504,30.052000045776367,24.45199966430664,0.36500000953674316,0.382999986410141,1009.5999755859375,0.0,0.0,40.48530197143555,13.60200023651123,31.10718536376953,2016-10-19
2016-10-20 07:00:00+00:00,28.45199966430664,6.830519199371338,341.56494140625,21.959999084472656,30.302000045776367,24.70199966430664,0.3580000102519989,0.38100001215934753,1008.4000244140625,0.0,0.0,40.0034065246582,13.552000045776367,30.943584442138672,2016-10-20
2016-10-21 07:00:00+00:00,28.302000045776367,7.5170207023620605,343.3006896972656,23.03999900817871,30.45199966430664,24.75200080871582,0.35100001096725464,0.3790000081062317,1009.4000244140625,0.0,0.0,38.426513671875,12.802000045776367,30.510215759277344,2016-10-21
2016-10-22 07:00:00+00:00,28.302000045776367,8.496304512023926,323.61553955078125,23.759998321533203,30.302000045776367,24.50200080871582,0.3449999988079071,0.37700000405311584,1010.7999877929688,0.0,0.0,35.51112365722656,11.60200023651123,29.966049194335938,2016-10-22
2016-10-23 07:00:00+00:00,28.20199966430664,8.121970176696777,347.19573974609375,24.84000015258789,30.45199966430664,24.75200080871582,0.33899998664855957,0.375,1011.5999755859375,0.0,0.0,36.193092346191406,11.802000045776367,29.610641479492188,2016-10-23
2016-10-24 07:00:00+00:00,28.552000045776367,8.766572952270508,340.8208923339844,24.84000015258789,30.802000045776367,24.75200080871582,0.3330000042915344,0.37299999594688416,1011.4000244140625,0.0,0.0,33.63557052612305,11.001999855041504,29.962623596191406,2016-10-24
2016-10-25 07:00:00+00:00,28.20199966430664,10.086426734924316,2.0453732013702393,26.639999389648438,30.802000045776367,24.802000045776367,0.328000009059906,0.3720000088214874,1010.9000244140625,0.0,0.0,37.77439880371094,12.45199966430664,29.308719635009766,2016-10-25
2016-10-26 07:00:00+00:00,28.402000427246094,8.427383422851562,19.983198165893555,24.119998931884766,30.802000045776367,24.652000427246094,0.3240000009536743,0.3700000047683716,1010.5999755859375,0.0,0.0,35.4219856262207,11.652000427246094,29.350330352783203,2016-10-26
2016-10-27 07:00:00+00:00,27.45199966430664,7.636752605438232,8.130019187927246,22.319997787475586,29.902000427246094,24.851999282836914,0.3190000057220459,0.36800000071525574,1011.9000244140625,0.0,0.0,39.986183166503906,12.652000427246094,27.87902069091797,2016-10-27
2016-10-28 07:00:00+00:00,28.20199966430664,7.4215898513793945,337.1662902832031,22.68000030517578,30.302000045776367,24.902000427246094,0.3160000145435333,0.3659999966621399,1011.2000122070312,0.0,0.0,36.552734375,11.95199966430664,29.29521942138672,2016-10-28
2016-10-29 07:00:00+00:00,29.552000045776367,6.989935874938965,325.49139404296875,22.319997787475586,32.60199737548828,25.601999282836914,0.31200000643730164,0.36399999260902405,1010.7000122070312,0.0,0.0,37.171051025390625,13.402000427246094,31.758563995361328,2016-10-29
2016-10-30 07:00:00+00:00,29.302000045776367,10.5142183303833,51.95290756225586,29.8799991607666,31.50200080871582,25.95199966430664,0.3100000023841858,0.3630000054836273,1011.0999755859375,0.0,0.0,46.03807067871094,16.50200080871582,31.744300842285156,2016-10-30
2016-10-31 07:00:00+00:00,27.45199966430664,12.924952507019043,77.125,32.76000213623047,30.152000427246094,25.652000427246094,0.30799999833106995,0.3610000014305115,1013.5999755859375,0.0,0.0,53.255950927734375,17.101999282836914,29.062076568603516,2016-10-31
2016-11-01 07:00:00+00:00,27.302000045776367,15.379205703735352,69.4438705444336,35.279998779296875,30.101999282836914,25.652000427246094,0.3059999942779541,0.36000001430511475,1012.5,0.20000000298023224,0.20000000298023224,53.04958724975586,16.902000427246094,28.235008239746094,2016-11-01
2016-11-02 07:00:00+00:00,27.152000427246094,15.807238578796387,59.93151092529297,36.0,29.552000045776367,25.00200080871582,0.30399999022483826,0.35899999737739563,1012.2000122070312,0.20000000298023224,0.20000000298023224,51.68059158325195,16.351999282836914,27.577774047851562,2016-11-02
2016-11-03 07:00:00+00:00,28.95199966430664,13.281023025512695,32.82854080200195,33.839996337890625,30.402000427246094,24.95199966430664,0.30300000309944153,0.3580000102519989,1011.5,0.0,0.0,44.357337951660156,15.60200023651123,30.1446533203125,2016-11-03
2016-11-04 07:00:00+00:00,28.75200080871582,12.979984283447266,326.3099060058594,30.96000099182129,30.851999282836914,25.302000045776367,0.3009999990463257,0.3569999933242798,1010.2999877929688,0.0,0.0,41.67490005493164,14.45199966430664,29.259109497070312,2016-11-04
2016-11-05 07:00:00+00:00,28.75200080871582,12.768586158752441,319.5740051269531,32.03999710083008,31.00200080871582,25.152000427246094,0.29899999499320984,0.35499998927116394,1010.0999755859375,0.0,0.0,33.357948303222656,11.052000045776367,29.171493530273438,2016-11-05
2016-11-06 07:00:00+00:00,28.152000427246094,4.0249223709106445,349.6952209472656,20.51999855041504,31.402000427246094,24.95199966430664,0.296999990940094,0.3529999852180481,1011.5,0.0,0.0,32.75054931640625,10.251999855041504,29.849605560302734,2016-11-06
2016-11-07 07:00:00+00:00,27.902000427246094,8.404285430908203,43.26433181762695,25.559999465942383,31.351999282836914,25.101999282836914,0.29499998688697815,0.35199999809265137,1012.9000244140625,0.0,0.0,41.9820556640625,13.802000045776367,29.579505920410156,2016-11-07
2016-11-08 07:00:00+00:00,27.70199966430664,7.091177463531494,23.962491989135742,24.119998931884766,31.652000427246094,25.351999282836914,0.2939999997615814,0.3499999940395355,1012.9000244140625,0.0,0.0,31.230932235717773,9.152000427246094,28.686763763427734,2016-11-08
2016-11-09 07:00:00+00:00,27.00200080871582,5.959060192108154,25.016868591308594,21.959999084472656,31.25200080871582,25.00200080871582,0.2919999957084656,0.3490000069141388,1013.9000244140625,0.0,0.0,31.141155242919922,8.501999855041504,28.045242309570312,2016-11-09
2016-11-10 07:00:00+00:00,27.45199966430664,7.594208240509033,31.429513931274414,24.119998931884766,31.152000427246094,24.601999282836914,0.29100000858306885,0.34700000286102295,1013.4000244140625,0.0,0.0,28.824169158935547,7.751999855041504,27.936878204345703,2016-11-10
2016-11-11 07:00:00+00:00,27.45199966430664,2.6208393573760986,74.05453491210938,17.639999389648438,31.902000427246094,24.70199966430664,0.28999999165534973,0.3449999988079071,1012.7000122070312,0.0,0.0,34.11702346801758,10.251999855041504,29.429214477539062,2016-11-11
2016-11-12 07:00:00+00:00,28.101999282836914,5.692099571228027,108.43504333496094,19.799999237060547,31.902000427246094,25.152000427246094,0.2879999876022339,0.3440000116825104,1012.7000122070312,0.0,0.0,39.776100158691406,13.152000427246094,29.413421630859375,2016-11-12
2016-11-13 07:00:00+00:00,29.101999282836914,9.028754234313965,85.42616271972656,26.280000686645508,32.25199890136719,25.652000427246094,0.2879999876022339,0.34200000762939453,1013.9000244140625,0.0,0.0,41.10328674316406,14.552000045776367,30.935352325439453,2016-11-13
2016-11-14 07:00:00+00:00,28.20199966430664,9.957108497619629,102.52880096435547,29.51999855041504,31.25200080871582,25.75200080871582,0.28700000047683716,0.3409999907016754,1013.9000244140625,0.0,0.0,49.5403938293457,16.652000427246094,30.289634704589844,2016-11-14
2016-11-15 07:00:00+00:00,28.70199966430664,12.646200180053711,94.89900970458984,30.96000099182129,31.552000045776367,25.75200080871582,0.28600001335144043,0.3400000035762787,1013.0999755859375,0.0,0.0,42.06673812866211,14.552000045776367,29.64904022216797,2016-11-15
2016-11-16 07:00:00+00:00,28.50200080871582,17.377225875854492,76.82744598388672,38.519996643066406,30.902000427246094,25.601999282836914,0.28600001335144043,0.33899998664855957,1012.7000122070312,0.0,0.0,45.969425201416016,15.751999855041504,28.976951599121094,2016-11-16
2016-11-17 07:00:00+00:00,27.552000045776367,18.94708251953125,75.69969177246094,41.03999710083008,29.302000045776367,25.351999282836914,0.2849999964237213,0.33799999952316284,1012.9000244140625,0.0,0.0,49.0552978515625,15.902000427246094,27.4576416015625,2016-11-17
2016-11-18 07:00:00+00:00,28.052000045776367,16.583459854125977,62.87877655029297,38.880001068115234,30.95199966430664,25.152000427246094,0.2849999964237213,0.3370000123977661,1012.5999755859375,0.0,0.0,38.482643127441406,12.60200023651123,28.17702865600586,2016-11-18
2016-11-19 07:00:00+00:00,28.50200080871582,13.708391189575195,66.8013916015625,33.47999954223633,31.25200080871582,25.00200080871582,0.2840000092983246,0.335999995470047,1011.2000122070312,0.0,0.0,30.518600463867188,9.501999855041504,28.207611083984375,2016-11-19
2016-11-20 07:00:00+00:00,28.302000045776367,9.885261535644531,56.888648986816406,27.719999313354492,31.45199966430664,25.25200080871582,0.2840000092983246,0.33500000834465027,1011.4000244140625,0.0,0.0,29.058168411254883,8.60200023651123,28.310470581054688,2016-11-20
